item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence,source_item_id,source_organization,series_id,series_label,series_type,series_analysis_note,is_recurring_series
TC058-WEB-016,TC058,Mid-Minnesota Legal Aid,2026-01-30,website,legal,service,1,1,1,1,0,1,0,1,1,0,0,1,1,0,2,1,2,2,0,2,2,0,0,0,0,0,3,2,0,explicit,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,,none,none,general_public,0,2,1,1,0,Intensified enforcement is framed as harmful to clients and staff and as requiring persistence.,Resolve/defiance organizes the statement; fear and outrage accompany it.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-016,Mid-Minnesota Legal Aid,,,,,0
TC078-EVT-007,TC078,Jewish Community Action,2026-02-01,website,faith,ethnocultural,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,attend_event,specific,moderate,faith_community,1,1,0,0,1,Ritual gathering provides cultural and communal connection.,Solidarity pride and hope lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-007,Jewish Community Action,,,,,0
CI0004,TC041,International Institute of Minnesota,2026-02-02,website,service,media_information,1,1,1,0,1,0,0,0,1,0,0,0,1,0,3,3,0,0,2,2,3,3,0,0,0,1,0,2,0,explicit,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,0,0,0,Refugees relive prior trauma amid household targeting.,Fear anxiety grief care and empathy dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0004,International Institute of Minnesota,,,,,0
TC050-WEB-006,TC050,Project for Pride in Living,2026-02-02,website,housing,service,1,1,0,0,1,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,2,3,0,0,0,2,0,2,0,explicit,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,use_resource;safety_plan;prepare_documents,specific,high,general_public,1,3,0,1,1,People carrying passports for reassurance is framed as response to heightened enforcement fear.,Fear anxiety empathy and reassurance are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC050-WEB-006,Project for Pride in Living,,,,,0
D2-01-WEB-008,D2-01,ACLU of Minnesota,2026-02-03,website,advocacy,legal,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,mixed,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,"0,1","0,1","contact_official,general","moderate,policymakers",0,2,1,0,0,"The testimony supports legislation limiting immigration officials' access to childcare settings and describes federal-enforcement impacts, supporting threat, injustice, norm-violation, vulnerability, and controllability appraisals.",Moral concern and low anger are present; fear and urgency are restrained because the item is procedural legislative testimony.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,D2-01-WEB-008,ACLU of Minnesota,,,,,0
D2-01-WEB-009,D2-01,ACLU of Minnesota,2026-02-04,website,advocacy,legal,1,1,1,1,0,1,0,1,1,0,1,1,0,0,2,1,1,2,0,2,2,2,0,0,0,1,2,2,0,mixed,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,"share_information;contact_official,use_resource",,high,general_public,1,2,1,0,1,Testimony/resource page documents impacts of enforcement and institutional response.,Concern outrage solidarity and urgency are moderate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,D2-01-WEB-009,ACLU of Minnesota,,,,,0
TC038-EVT-016,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-02-04,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-016,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC021-WEB-001,TC021,IAFR Jonathan House,2026-02-04,website,service,faith,1,1,1,1,1,0,0,0,1,0,1,0,1,0,3,2,0,1,2,2,3,3,1,0,0,1,0,2,0,mixed,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,seek_legal_help;use_resource,specific,high,immigrants_refugees,1,2,1,1,1,Operation Metro Surge is framed as threatening asylum-seeking residents despite lawful presence.,Fear care empathy and anxiety dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC021-WEB-001,IAFR Jonathan House,,,,,0
TC049-WEB-004,TC049,PRISM,2026-02-05,website,service,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,none,general_public,0,0,0,0,0,Archive confirms dated item only; substantive content unavailable.,No affect inferred.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,low,TC049-WEB-004,PRISM,,,,,0
TC026-WEB-005,TC026,Volunteers of America Minnesota and Wisconsin,2026-02-05,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,1,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,none,none,general_public,0,0,0,0,0,Friendship story foregrounds interpersonal support.,Care empathy solidarity and hope are implied.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC026-WEB-005,Volunteers of America Minnesota and Wisconsin,,,,,0
TC054-WEB-008,TC054,Alight,2026-02-06,website,service,advocacy,1,1,1,1,1,1,0,1,1,0,0,1,1,0,3,2,1,2,1,2,3,3,0,0,0,1,1,2,0,mixed,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Detention/transfer of refugees and asylum seekers is framed as severe vulnerability and rights concern.,Fear empathy care solidarity and moral concern are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC054-WEB-008,Alight,,,,,0
TC054-WEB-009,TC054,Alight,2026-02-06,website,service,advocacy,1,1,0,0,1,0,0,0,1,0,1,1,1,0,2,3,0,0,0,3,3,2,2,1,0,3,0,2,0,mixed,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,donate;use_resource;volunteer,specific,high,immigrants_refugees,1,2,0,1,1,Care kits and food support respond to enforcement-related uncertainty.,Anxiety care solidarity and reassurance dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC054-WEB-009,Alight,,,,,0
TC078-EVT-008,TC078,Jewish Community Action,2026-02-08,website,faith,advocacy,1,1,0,1,1,0,0,0,1,0,1,1,0,0,2,2,0,1,0,3,2,1,1,0,0,1,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;share_information,specific,high,general_public,1,3,0,0,1,Recurring ICE-response briefing emphasizes strategy and participation.,Solidarity urgency and defiance accompany threat awareness.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC078-EVT-008,Jewish Community Action,,,,,0
TC028-WEB-003,TC028,ACER,2026-02-09,website,economic_development,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,3,0,1,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,workers,1,1,0,1,1,Entrepreneurship training increases business knowledge and coping capacity.,Hope and reassurance tied to concrete support.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC028-WEB-003,ACER,,,,,0
TC002-WEB-007,TC002,Cedar Riverside Adult Education Collaborative,2026-02-09,website,education,service,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,use_resource,specific,moderate,learners,1,1,0,1,1,Testing week notice is purely operational.,No meaningful affective content.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC002-WEB-007,Cedar Riverside Adult Education Collaborative,,,,,0
CI0040,TC041,International Institute of Minnesota,2026-02-09,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,3,0,1,0,2,2,2,0,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,high,general_public,0,2,1,0,0,Ongoing legal battle keeps refugee futures uncertain.,Anxiety dominates with fear empathy and solidarity.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0040,International Institute of Minnesota,,,,,0
CI0029,TC064,The Advocates for Human Rights,2026-02-09,website,advocacy,legal,1,1,1,1,0,1,0,1,1,0,0,1,0,0,2,1,2,3,0,3,1,1,0,0,0,0,3,3,0,explicit,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,contact_official;share_information,specific,high,policymakers,1,3,1,0,1,DHS funding alert frames enforcement as harmful/unlawful and requiring structural change.,Outrage solidarity defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0029,The Advocates for Human Rights,,,,,0
TC037-WEB-003,TC037,CommonBond Communities,2026-02-10,website,housing,fundraising,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,implicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,donate;support_business,specific,moderate,supporters_donors,1,1,0,1,1,Partnership campaign links community participation to resident support.,Solidarity hope and gratitude lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC037-WEB-003,CommonBond Communities,,,,,0
TC019-WEB-001,TC019,Esperanza United,2026-02-10,website,service,advocacy,1,1,1,1,1,1,0,1,1,0,0,1,1,0,3,2,2,3,1,3,3,3,0,0,0,0,2,3,0,explicit,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,donate;contact_official;share_information,specific,high,policymakers,1,3,0,1,1,Enforcement is framed as destabilizing survivor services and causing fear/economic hardship.,Fear outrage care empathy solidarity and urgency are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC019-WEB-001,Esperanza United,,,,,0
CI0041,TC041,International Institute of Minnesota,2026-02-10,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,2,1,1,1,2,3,3,1,0,0,1,0,2,0,mixed,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,share_information;use_resource,general,high,general_public,0,2,1,1,0,Release without return support is framed as continuing vulnerability after detention.,Care empathy fear/anxiety and moderate hope are present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0041,International Institute of Minnesota,,,,,0
TC042-WEB-003,TC042,Isuroon,2026-02-10,website,ethnocultural,media_information,1,1,0,0,1,0,0,0,1,1,1,1,1,0,2,2,0,0,0,2,3,2,1,0,0,2,0,2,0,mixed,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,"1,use_resource;supply_donations",specific,high,immigrants_refugees,1,2,0,1,1,"The item highlights increased food insecurity and hiding behavior among Minneapolis Muslims, with halal-food collection framed as a concrete coping and care response.","Care is dominant; fear, anxiety, solidarity, empathy, reassurance, and urgency are explicit through safety concerns and food assistance.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC042-WEB-003,Isuroon,,,,,0
TC075-EVT-012,TC075,Unidos MN,2026-02-10,website,advocacy,service,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,2,0,2,0,0,1,0,1,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,attend_event;other,specific,moderate,general_public,1,1,0,0,1,Air-quality meeting promotes collective health improvements.,Care solidarity hope and efficacy lightly present.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-012,Unidos MN,UNIDOS_AIR_QUALITY_2026,Air Quality / Healthy Homes Meeting,recurring_community_meeting,Repeated thematic meeting; test series-collapsed estimates.,1
TC026-WEB-006,TC026,Volunteers of America Minnesota and Wisconsin,2026-02-10,website,service,other,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,3,1,1,1,0,0,0,explicit,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,none,none,general_public,0,0,0,1,0,Stories of transformation and fresh starts emphasize future possibility.,Hope solidarity and care dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC026-WEB-006,Volunteers of America Minnesota and Wisconsin,,,,,0
TC054-LI-002,TC054,Alight,2026-02-11,LinkedIn,service,advocacy,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,2,1,1,0,0,0,0,1,0,mixed,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,none,none,general_public,0,1,0,1,0,"Refugee health, trauma-healing, and crisis-response needs indicate vulnerability, harm exposure, care need, and response capacity.",Care is clearest; solidarity and empathy are present in amplifying organizations providing lifesaving support. Fear/grief are low and contextual.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC054-LI-002,Alight,,,,,0
TC038-EVT-017,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-02-11,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-017,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC078-EVT-009,TC078,Jewish Community Action,2026-02-11,website,faith,advocacy,1,1,1,1,0,1,0,1,1,0,0,1,0,0,2,0,2,3,1,3,1,1,0,0,0,0,3,3,0,explicit,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,protest;attend_event,specific,high,general_public,1,3,0,0,1,Sit-ins target corporate response to killings and harassment.,Outrage solidarity defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-009,Jewish Community Action,,,,,0
TC058-WEB-017,TC058,Mid-Minnesota Legal Aid,2026-02-11,website,legal,service,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,implicit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,share_information;attend_event,specific,moderate,media,0,1,1,0,1,School seclusion is presented as a rights and child-welfare problem.,Concern and low outrage are implied by report framing.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-017,Mid-Minnesota Legal Aid,,,,,0
TC050-WEB-007,TC050,Project for Pride in Living,2026-02-11,website,housing,ethnocultural,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,0,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Black History Month Q&A highlights leadership and housing work.,Pride solidarity hope and empathy are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC050-WEB-007,Project for Pride in Living,,,,,0
TC075-EVT-013,TC075,Unidos MN,2026-02-11,website,service,economic_development,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,use_resource,specific,moderate,general_public,1,1,0,1,1,Library outreach provides practical clean-energy resources.,Hope/reassurance through service efficacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-013,Unidos MN,UNIDOS_SUSTAINABLE_HOME_LIBRARY_2026,Sustainable Home Program at the Library,recurring_service_outreach,Repeated library outreach; candidate-tier Feb. 24 and Mar. 10 events belong to same series if later promoted.,1
TC057-LI-003,TC057,Immigrant Law Center of Minnesota,2026-02-12,LinkedIn,legal,advocacy,1,1,0,0,1,0,0,0,1,1,1,1,0,0,2,2,0,0,0,1,2,0,0,0,0,3,0,3,0,mixed,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"0,1","safety_plan;prepare_documents;share_information,specific","high,workers",1,3,1,1,1,"ICE access to hotels is framed as a practical legal/safety risk; rights information, warrants, privacy rules, and preparation create clear coping and controllability pathways.",Fear and anxiety are moderate; reassurance and urgency are dominant because the post converts risk into concrete preparedness guidance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC057-LI-003,Immigrant Law Center of Minnesota,,,,,0
CI0005,TC041,International Institute of Minnesota,2026-02-12,website,service,advocacy,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,2,3,3,2,3,1,0,3,0,1,0,explicit,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,use_resource;donate;volunteer,general,moderate,general_public,1,1,1,1,1,End of Metro Surge framed with relief but ongoing detention hardship and recovery needs.,Hope reassurance solidarity and care mediate residual grief/anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0005,International Institute of Minnesota,,,,,0
TC058-WEB-018,TC058,Mid-Minnesota Legal Aid,2026-02-12,website,legal,service,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,2,0,1,1,2,0,0,mixed,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,,none,none,general_public,0,1,1,0,0,"Drawdown is framed as evidence that collective resistance produced change.,Hope"," solidarity, and defiance coexist with residual outrage.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-018,Mid-Minnesota Legal Aid,,,,,0
TC064-WEB-008,TC064,The Advocates for Human Rights,2026-02-12,website,advocacy,legal,1,1,1,1,0,1,0,1,1,0,0,1,1,0,2,0,2,3,1,2,1,1,1,0,0,0,2,2,0,explicit,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,contact_official;share_information,general,high,policymakers,1,2,1,0,1,Drawdown is framed as insufficient given alleged harms and need for rule-of-law protections.,Outrage and defiance remain high despite partial drawdown.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-008,The Advocates for Human Rights,,,,,0
TC064-WEB-009,TC064,The Advocates for Human Rights,2026-02-12,website,advocacy,legal,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,mixed,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,none,none,immigrants_refugees,0,1,1,1,0,Attorney-access restoration is framed as legal protection and institutional remedy.,Reassurance and hope tied to court intervention.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-009,The Advocates for Human Rights,,,,,0
TC065-WEB-001,TC065,Volunteer Lawyers Network,2026-02-12,website,legal,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,implicit,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,volunteer;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Orientation increases volunteer capacity.,Low solidarity care and reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC065-WEB-001,Volunteer Lawyers Network,VLN_ORIENTATION_2026,New Volunteer Orientation,recurring_volunteer_orientation,Repeated volunteer orientation; consider series-collapsed robustness check.,1
TC026-WEB-007,TC026,Volunteers of America Minnesota and Wisconsin,2026-02-12,website,education,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,3,1,3,1,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,none,none,general_public,0,0,0,1,0,Newsletter celebrates student milestones and partnerships.,Pride hope solidarity and gratitude are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC026-WEB-007,Volunteers of America Minnesota and Wisconsin,,,,,0
TC074-WEB-005,TC074,COPAL,2026-02-13,website,advocacy,ethnocultural,1,1,1,1,0,1,0,1,1,0,0,1,1,0,3,2,2,3,2,3,3,3,1,0,0,0,2,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,contact_official;share_information;protest,general,high,general_public,1,3,1,0,1,End of surge is framed as insufficient given continuing fear trauma and economic harm.,Outrage solidarity care empathy and urgency remain high.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-005,COPAL,,,,,0
TC064-WEB-010,TC064,The Advocates for Human Rights,2026-02-13,website,advocacy,legal,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,implicit,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,attend_event;seek_legal_help,specific,moderate,service_providers,1,1,1,1,1,Roundtable addresses current enforcement and client issues.,Low affect with information and efficacy functions.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-010,The Advocates for Human Rights,,,,,0
TC026-WEB-008,TC026,Volunteers of America Minnesota and Wisconsin,2026-02-13,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,3,1,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,supporters_donors,1,0,0,0,0,Lead with heart framing emphasizes supporter appreciation.,Gratitude care and solidarity dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC026-WEB-008,Volunteers of America Minnesota and Wisconsin,,,,,0
TC030-WEB-003,TC030,African Development Center of Minnesota,2026-02-14,website,economic_development,service,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,implicit,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Homebuyer workshop increases practical housing efficacy.,Hope tied to homeownership planning.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC030-WEB-003,African Development Center of Minnesota,ADC_HOMESTRETCH_2025_2026,Home Stretch Workshop,recurring_service_workshop,Repeated same-format housing workshop.,1
TC058-WEB-019,TC058,Mid-Minnesota Legal Aid,2026-02-14,website,legal,service,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,implicit,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,report_incident;other,specific,moderate,general_public,0,1,1,0,1,Retention of surveillance footage is framed as a means to preserve evidence during enforcement activity.,"Threat is present, but affect remains restrained.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-019,Mid-Minnesota Legal Aid,,,,,0
TC078-EVT-010,TC078,Jewish Community Action,2026-02-15,website,faith,advocacy,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,3,3,1,1,0,0,2,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;safety_plan,specific,high,general_public,1,3,0,1,1,Training responds to targeting of immigrant/BIPOC neighbors with preparation and collective action.,Care solidarity efficacy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-010,Jewish Community Action,JCA_DIRECT_ACTION_TRAINING_2026,Nonviolent Direct Action Training,recurring_organizing_training,"Repeated organizing/training format; preserve because crisis mobilization itself is substantive, but test series-collapsed estimates.",1
TC002-WEB-008,TC002,Cedar Riverside Adult Education Collaborative,2026-02-16,website,education,service,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,use_resource,specific,moderate,learners,1,1,0,1,1,Holiday closure announcement only.,No meaningful affective content.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC002-WEB-008,Cedar Riverside Adult Education Collaborative,,,,,0
TC002-WEB-009,TC002,Cedar Riverside Adult Education Collaborative,2026-02-16,website,education,service,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,use_resource,specific,moderate,learners,1,1,0,1,1,Testing week notice only.,No meaningful affective content.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC002-WEB-009,Cedar Riverside Adult Education Collaborative,,,,,0
TC058-WEB-020,TC058,Mid-Minnesota Legal Aid,2026-02-16,website,legal,service,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,implicit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,report_incident;other,specific,moderate,general_public,0,1,1,0,0,Extending camera-footage access is framed as an evidence-preservation strategy.,Low threat and reassurance; primarily instrumental communication.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-020,Mid-Minnesota Legal Aid,,,,,0
